,0
532,-25.33394010672355
533,-19.93624383072042
534,-7.667147627851483
535,-9.16968306412912
536,-3.6308540535187155
537,-21.166153392023002
538,-15.047543013231852
539,-23.9815886568363
540,-20.150829053185557
541,-14.482281829791074
542,-18.22275537927487
543,-15.243937540729766
544,-19.80074305984879
545,6.766549577788343
546,-14.591208238054268
547,18.888324464038863
548,1308.173702028736
549,-12.10627845746112
550,-24.936265724409612
551,-16.938257175687998
552,677.5478740600767
553,1281.5643240185634
554,-8.305642306214095
555,-29.664458481827722
556,-17.02181415379804
557,4.917168492057539
558,-19.97705772252143
559,-20.318176811510344
560,-20.474132361944115
561,-15.713534390070027
562,-16.298156456200974
563,86.80939140749561
564,-27.328643245229962
565,-20.565600491048112
566,-1.9896952157201593
567,-4.748901435608508
568,-14.643197113112628
569,-21.865907112436826
570,796.0463864431624
571,0.7239766364701221
572,-26.43220560372609
573,-10.96986559168278
574,-25.49287735129202
575,-15.125738123888476
576,-23.634138003186948
577,-9.163301209917472
578,246.51937985345887
579,-17.72184337896046
580,-15.507376921747971
581,-12.824551332885552
582,-10.143200474084521
583,392.284566449072
584,-29.215046417125382
585,54.13052260963695
586,-7.124380525960133
587,-15.02769779461633
588,-21.40586937744812
589,-10.260435959565198
590,2.6333675874983093
591,-10.214638180241629
592,-1.567559892394333
593,-26.711838322857243
594,199.50337138065584
595,0.7959345925294867
596,-17.783837275870088
597,-24.565282323109024
598,2223.535917089457
599,-25.34643040299307
600,-24.58599169708925
601,-11.783832249771022
602,134.01687618857508
603,-22.343331444764438
604,-19.224119529431725
605,293.6954512449711
606,248.5426025095574
607,-0.805817781081149
608,1394.854310461376
609,8.40891774703759
610,-29.857799304573557
611,-9.591898880095014
612,13.797873210993345
613,86.98548339863841
614,-2.0201381625881725
615,-21.418215876104327
616,-0.3719760276213422
617,142.7582417687674
618,382.5085442475284
619,-4.625715962091315
620,-11.525831373029595
621,235.18940913960898
622,-14.967632805493286
623,133.48416941411926
624,-10.664352449658598
625,-21.536083391257222
626,-9.776231983452309
627,-12.348469083316289
628,-15.455186653740325
629,-14.404229148036647
630,-28.150529335809406
631,-20.167577121536134
632,427.6931072450002
633,3353.4359392966126
634,-6.087887142408745
635,-29.59043979846292
636,-12.224585256480848
637,-24.25122175015474
638,-12.87115685105618
639,-23.148077659103407
640,-19.015833332494825
641,-12.863271369389231
642,4507.401027741632
643,-12.39175300240618
644,-29.419729440034317
645,-24.743383428781947
646,-15.37601898853869
647,15.882889535982065
648,-6.33895200564047
649,-16.308188505561542
650,-30.608266975592606
651,14.2922000043708
652,-14.571764511206506
653,-5.70138595154801
654,1390.740139688341
655,-24.514884992666193
656,-20.63468918542618
657,-25.96220906528021
658,-15.943031112665915
659,-19.193196174625566
660,-11.784122891471457
661,-2.821712738574743
662,92.6560051670564
663,-17.0701348143976
664,-8.74606716826936
665,-18.503719820628124
666,-9.958373452233245
667,-24.682944697461487
668,-18.214664660525685
669,27.657970932383165
670,-7.269666609964467
671,-24.165250430982862
672,-12.737600520464765
673,-12.618111835141677
674,-15.779457099807635
675,-13.678989236484927
676,-23.015748596951664
677,-20.117730096835523
678,7.5668659349206315
679,-30.44854694362918
680,-23.654220543581197
681,-22.701463111369844
682,23.399931425654923
683,-17.04037908195575
684,2024.485130192568
685,-22.949939606515894
686,16.887951315374412
687,9.61559027827963
688,-7.7923103978464
689,-2.118895541468025
690,3.149862165770347
691,-22.035330047210646
692,-17.656468025226893
693,-25.85143806303102
694,-7.952935232004091
695,-4.883523547566355
696,-15.744901935963647
697,-14.886158689780403
698,-4.587081934786984
699,-9.388873644007582
700,-28.947380279199887
701,-21.912369259290564
702,-25.201089829039923
703,-18.62406122178333
704,206.25389700365983
705,-29.447417101126806
706,-27.568108099784936
707,-12.656559400788366
708,-11.11612797365298
709,-16.92560396176551
710,25.252804909694056
711,3.4215393519553463
712,291.21593662461817
713,25.71475319787215
714,-13.911023507112223
715,-1.0196141358342232
716,970.6271521699128
717,1618.7718551347493
718,-6.874108797727617
719,-13.291390497888631
720,-7.8292347560862865
721,3176.410347110805
722,-18.336750725979357
723,-18.082594845950126
724,-20.23468992899382
725,-19.387762068581033
726,39.59880051847575
727,-7.179904343200275
728,-8.620598094589644
729,-19.390607290959387
730,1431.7299128827433
731,5373.19900920121
732,15.310384118049402
733,-6.2069356854197855
734,3215.1792214336933
735,42.2759319139464
736,-5.503060445840329
737,-17.10495329159878
738,-12.04682957709421
739,-9.845460942826277
740,-21.929908155989708
741,-0.1471628397024398
742,-7.687162314710182
743,161.65262406832326
744,107.45190894239506
745,-28.851387042992748
746,-19.411812572566532
747,-19.181248890857923
748,-18.99924889088308
749,-18.304539838628408
750,-8.361934844853467
751,-23.689958719609365
752,-13.208667388813229
753,-11.795430929280826
754,47.493074219925575
755,-17.793755397407864
756,-25.78781335572238
757,-12.659803301010625
758,237.0014910238437
759,2080.406486200574
760,-18.520310339481917
761,-18.450675257464308
762,-15.979044582586168
763,-17.725456111208324
764,-8.948542469295724
765,-14.539905169371686
766,-14.948472860194949
767,-8.161272718234496
768,-26.043698906849293
769,535.6552931272103
770,-12.964987552003985
771,894.569872086208
772,-19.6651532645625
773,-25.35100007534835
774,-19.747460654073006
775,10.035845326661567
776,-17.526671238285495
777,-17.526848112144055
778,-13.18065263679834
779,-15.651925811379234
780,2227.9473045328987
781,-25.783256496031694
782,-9.156426112927678
783,-18.611511715705742
784,-14.497054492889802
785,1197.875855613663
786,45.529563260765606
787,-18.11397272878283
788,1147.7330283759572
789,2268.602404266396
790,-9.443442051216985
791,-19.25994494416999
792,1453.975904323614
793,515.0852245672737
794,-0.1076078475842331
795,-13.778509842416009
796,731.0179014350468
797,-11.319818467430256
798,-18.75858569203073
799,-9.218237876463244
800,588.2771719539396
801,-25.8401810810206
802,-8.770448621406342
803,68.66977321242264
804,-21.284427587074745
805,788.5104420225697
806,-23.34518120559974
807,-21.893333459656567
808,130.15264825549104
809,4.855869085478577
810,1031.9334189419267
811,336.2635737048856
812,-13.326413453879612
813,33.20047522358231
814,14.064441058434392
815,187.3722957062502
816,-16.204603757490894
817,-19.95243514366318
818,8.08076565374659
819,-10.825529796372214
820,-16.744782918928202
821,33.46833974755302
822,-23.883336086066187
823,-17.792875448826873
824,-12.572465963827062
825,-17.106164495867176
826,-22.79590395073509
827,-25.653031179791633
828,-20.3587379486461
829,-11.475633250285732
830,-25.86097339387994
831,-25.16374616668055
832,-26.445586147876412
833,-14.614887510016388
834,11.932836379155484
835,-24.848461606625474
836,-3.559636425723489
837,98.84598135793149
838,-16.195638090049933
839,-20.71740862002161
840,-24.71001716508311
841,29.677765644336404
842,-18.291401856885642
843,595.7499027456016
844,-14.033148128675267
845,751.869174257685
846,-28.566613675637683
847,-22.47141467740448
848,-20.00395943898006
849,-14.026542738955989
850,-11.938095218375746
851,-19.12137547146616
852,-15.369567704856701
853,-12.939869322997723
854,-2.999695620128673
855,91.09221973553855
856,-13.17647656462605
857,-6.247103659906072
858,-11.65131232537211
859,-21.045359834074265
860,89.92990950689841
861,-14.799704426000615
862,-13.712847085113308
863,-28.064650867359457
864,284.26903317186895
865,-11.329634527752445
866,44.59810464779256
867,-17.99321917952439
868,-29.971877773618008
869,41.257202627534944
870,-15.564148652945882
871,-14.586451813060005
872,-7.834438007174942
873,-17.616123283757318
874,-22.53792956545485
875,-10.50346402631943
876,415.03937083827003
877,-9.947891217703674
878,-15.730647322152901
879,9.305949334599672
880,-24.655626433510914
881,136.3205291048022
882,-18.694459377160083
883,-15.493645981241965
884,-18.790145883109695
885,50.54205407376772
886,-12.549979275697774
887,-25.334051592297794
888,61.23248063205963
889,0.07064044955783687
890,-2.899414056709468
891,-15.461864377696322
892,45.239808871296376
893,-12.052520385719413
894,17.58388152947881
895,-9.031831052739404
896,-29.981238785173765
897,-19.688451421017085
898,-15.074243296923887
899,-21.438104768804564
900,-13.506447231970425
901,-24.381966812637053
902,-11.52523800200781
903,-16.769297337215537
904,79.44736823715729
905,-21.593430729213587
906,-5.630744274094199
907,-21.92990489622079
908,358.77126970349786
909,-24.17672950485152
910,33.94646599218944
911,799.85016111084
912,-6.729081611110768
913,-15.442075639245608
914,-16.152931926484545
915,-12.572465963827062
916,-18.32532562768295
917,-16.787102129024827
918,-29.33967500183873
919,-24.39046350522848
920,-21.154690474719878
921,949.0727548886612
922,-5.142130431672712
923,-28.031829629935622
924,-17.48615462901803
925,37.5005899237329
926,-23.840001934573543
927,1132.4113363412423
928,-28.596745901155032
929,67.99658232550011
930,-5.72056042032385
931,5.874676276126798
932,-9.901290230406518
933,-22.54995595778282
934,0.9768033795438242
935,-24.039155537569105
936,-4.87254593376055
937,-21.2226807991571
938,-18.859167426385145
939,-13.85510216300865
940,-10.684932191004567
941,-12.658293153767712
942,862.9115705662141
943,-36.65776794140697
944,196.9788748671517
945,4523.3095115352235
946,576.0551764397551
947,-25.073031386626656
948,13.918454103653767
949,4071.626130230592
950,-25.606630409478402
951,849.5668324990435
952,-15.372530831403111
953,37861.27285475659
954,939.5915284738041
955,-22.549696560712984
956,43.02250017136404
957,-0.16951152041738463
958,-24.425256352194
959,1712.6503036151255
960,50.71092586171741
961,-6.317006517534178
962,-11.48240020569865
963,-19.18550046625199
964,-12.939753082058814
965,-14.76681298755473
966,-12.559965784414098
967,2468.9736968864495
968,131.30098404685967
969,-11.047579742819048
970,-3.726032402204467
971,1814.6977146375755
972,-8.393754488887295
973,-19.03428557799601
974,-24.886231176340736
975,-19.027958243464617
976,5867.891263048779
977,-15.51223405958923
978,-25.91937147514659
979,2148.5712792403815
980,-19.11100138546922
981,-15.049403267766358
982,-16.361504043974676
983,-24.149962714584035
984,62.98117280043065
985,76.00491783701708
986,-13.021033062204255
987,0.32346382879801133
988,-14.850564227361037
989,-19.506315447842983
990,15.547772161103385
991,-6.232512906061756
992,-0.4139621040978725
993,2122.0522855941726
994,70.71828348858095
995,-24.669153133258785
996,-22.46836560687189
997,-25.204972374090687
998,59.14771579326077
999,0.5111440563986801
